/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_50_625.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_50_625.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_50_625.jpg,0,0,0,12.64701
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_50_695.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_50_695.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_50_695.jpg,0,0,0,12.8249
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_50_783.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_50_783.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_50_783.jpg,0,0.107523,0,12.44703
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_50_857.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_50_857.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_50_857.jpg,0,0.3287129,0,12.77483
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_50_922.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_50_922.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_50_922.jpg,0,0.5358868,0,13.05414
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_50_997.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_50_997.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_50_997.jpg,0,0.7485602,0,13.33738
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_064.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_064.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_064.jpg,0,0.953619,0,14.07168
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_130.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_130.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_130.jpg,-0.05,1,0,14.93641
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_202.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_202.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_202.jpg,-0.25,1,0,15.74274
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_272.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_272.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_272.jpg,-0.4,1,0,16.10457
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_341.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_341.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_341.jpg,-0.6000001,1,0,16.85399
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_411.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_411.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_411.jpg,-0.7500002,1,0,17.53834
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_480.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_480.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_480.jpg,-0.9500002,1,0,18.1372
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_549.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_549.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_549.jpg,-1,1,0,18.46565
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_619.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_619.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_619.jpg,-1,1,0,19.15595
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_689.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_689.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_689.jpg,0,1,0,19.72923
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_756.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_756.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_756.jpg,0,1,0,20.21556
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_823.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_823.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_823.jpg,0,1,0,20.97058
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_894.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_894.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_894.jpg,0,1,0,21.57302
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_51_965.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_51_965.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_51_965.jpg,0,1,0,22.36313
/home/mirikwa/Documents/IMG/center_2019_12_16_21_37_52_042.jpg,/home/mirikwa/Documents/IMG/left_2019_12_16_21_37_52_042.jpg,/home/mirikwa/Documents/IMG/right_2019_12_16_21_37_52_042.jpg,0,1,0,23.14917
